cs_tt,cs_ft,cs_tl,cs_fl,d_tt,d_ft,d_tl,d_fl,wd_tt,wd_ft,wd_tl,wd_fl,w_tt,w_ft,w_tl,w_fl,ns_tt,ns_ft,ns_tl,ns_fl
230.1679423,1583.2,,,,,,,,,,,,,,,24.4253916,385.1,,
230.5475428,1581.7,,,,,,,,,,,,,,,24.59263657,362.2,,
231.0445343,1586.3,,,,,,,,,,,,,,,25.30118936,370.8,,
231.3902046,1607,,,,,,,,,,,,,,,26.43557115,375.3,,
231.6098831,1594.1,,,,,,,,,,,,,,,27.87630538,382.3,,
231.968223,1600.6,,,,,,,,,,,,,,,29.61559636,373.1,,
232.153505,1596.6,,,,,,,,,,,,,,,31.30417319,374.4,,
232.4385695,1615.3,,,,,,,,,,,,,,,32.88549986,384.9,,
232.8378842,1613,,,,,,,,,,,,,,,34.29584266,380.8,,
233.189324,1609.5,,,,,,,,,,,,,,,35.41217119,374,,
233.5417358,1618.3,,,,,,,,,,,,,,,36.20190012,356.5,,
234.0011985,1617.2,,,,,,,,,,,,,,,36.45730873,366.5,,
234.619891,1601.2,,,,,,,,,,,,,,,36.37563235,381.9,,
235.2107927,1607.1,,,,,,,,,,,,,,,36.06294326,365.5,,
235.7615908,1610.5,,,,,,,,,,,,,,,35.69436116,356.9,,
236.2815372,1613.8,,,,,,,,,,,,,,,35.65408966,371,,
236.7287479,1620.4,,,,,,,,,,,,,,,36.14558675,359.9,,
237.1723689,1615.4,,,,,,,,,,,,,,,37.09305682,350.6,,
237.7079799,1623.3,,,,,,,,,,,,,,,38.34282268,365.8,,
238.3283971,1638,,,,,,,,,,,,,,,39.62739166,351.6,,
238.899379,1638.6,,,,,,,,,,,,,,,41.18247908,338.8,,
239.5374529,1618,,,,,,,,,,,,,,,42.77280775,346.4,,
240.1349711,1628.3,,,,,,,,,,,,,,,44.35524027,357.7,,
240.9008593,1656.4,,,,,,,,,,,,,,,45.88814481,349.6,,
241.6478955,1640,,,,,,,,,,,,,,,47.0973347,348.4,,
242.4704371,1646.6,,,,,,,,,,,,,,,47.84783054,349.8,,
243.3984546,1650.6,,,,,,,,,,,,,,,48.06869343,348.8,,
244.2446393,1646.3,,,,,,,,,,,,,,,47.61663494,354.8,,
245.1487976,1652.2,,,,,,,,,,,,,,,46.50417881,357.5,,
245.9700649,1659.9,,,,,,,,,,,,,,,44.82268625,354.3,,
246.6016946,1668.3,,,,,,,,,,,,,,,42.69479712,350,,
247.2490491,1679,,,,,,,,,,,,,,,40.3187392,343.9,,
247.9623262,1684.8,,,,,,,,,,,,,,,37.99683232,360.4,,
248.5218626,1661.3,,,,,,,,,,,,,,,35.99214742,344.4,,
249.0604992,1686,,,,,,,,,,,,,,,34.47260683,349.9,,
249.5057473,1684.7,,,,,,,,,,,,,,,33.36861886,348.9,,
249.8500851,1698.2,,,,,,,,,,,,,,,32.91361613,347.8,,
250.3184567,1685.7,,,,,,,,,,,,,,,32.83225213,339.8,,
250.7678235,1696.6,,,,,,,,,,,,,,,33.05358236,341.1,,
251.3005962,1720.2,,,,,,,,,,,,,,,33.49351339,344.8,,
251.7260266,1718,,,,,,,,,,,,,,,33.96392869,348,,
252.2527668,1721.2,,,,,,,,,,,,,,,34.46797184,341.4,,
252.8064401,1716,,,,,,,,,,,,,,,34.8835778,362.3,,
253.4459213,1723.6,,,,,,,,,,,,,,,35.18337646,357.7,,
253.9105366,1739.8,,,,,,,,,,,,,,,35.48597809,361.7,,
254.4062071,1746.8,,,,,,,,,,,,,,,35.93501055,367.3,,
254.8133397,1746.2,,,,,,,,,,,,,,,36.53961989,364.1,,
255.0806386,1720.8,,,,,,,,,,,,,,,37.5186931,360.5,,
255.2484244,1747.5,,,,,,,,,,,,,,,38.58568633,350.8,,
255.2344979,1752,,,,,,,,,,,,,,,39.90545818,348.4,,
255.2769786,1760.4,,,,,,,,,,,,,,,41.43045824,351,,
255.3913622,1754.5,,,,,,,,,,,,,,,43.12154627,342.9,,
255.4376816,1753,,,,,,,,,,,,,,,44.90487916,355.8,,
255.6671098,1757.8,,,,,,,,,,,,,,,46.17239739,351.6,,
255.8582162,1770.8,,,,,,,,,,,,,,,47.30695106,371.5,,
256.1339679,1775,,,,,,,,,,,,,,,48.8928788,364,,
256.4889777,1771.3,,,,,,,,,,,,,,,50.04929842,354,,
256.8007606,1780.5,,,,,,,,,,,,,,,50.74007054,357.4,,
257.212989,1783.2,,,,,,,,,,,,,,,50.99700293,351.8,,
257.5827425,1787.3,,,,,,,,,,,,,,,51.20263256,354,,
257.8528606,1781.3,,,,,,,,,,,,,,,51.41256122,359.2,,
257.9584003,1793.4,,,,,,,,,,,,,,,51.67154417,369,,
258.0912878,1805.8,,,,,,,,,,,,,,,51.64341178,355.7,,
258.0103543,1804.4,,,,,,,,,,,,,,,51.53497531,357.4,,
257.7386313,1801.3,,,,,,,,,,,,,,,51.60234318,360.9,,
257.5046165,1804.7,,,,,,,,,,,,,,,51.65804936,361.6,,
257.1145087,1820.9,,,,,,,,,,,,,,,51.79684794,378,,
256.5998682,1812.2,,,,,,,,,,,,,,,51.841048,382.4,,
256.2162681,1816.4,,,,,,,,,,,,,,,51.91309225,401,,
255.7789174,1815.2,,,,,,,,,,,,,,,51.820756,388.9,,
255.488002,1824.7,,,,,,,,,,,,,,,51.62753271,393.5,,
255.2384345,1833.8,,,,,,,,,,,,,,,51.06249293,408.6,,
254.9145373,1824.4,,,,,,,,,,,,,,,50.31059547,394,,
254.5532078,1827.2,,,,,,,,,,,,,,,49.52577223,385,,
254.0206318,1836.2,,,,,,,,,,,,,,,48.69083887,396.8,,
253.3223764,1817.1,,,,,,,,,,,,,,,47.89889646,391.7,,
252.3696059,1816.2,,,,,,,,,,,,,,,47.11289602,398,,
250.998346,1822.8,,,,,,,,,,,,,,,46.02194966,393.5,,
249.3471811,1814.9,,,,,,,,,,,,,,,44.70716242,391.5,,
247.2705055,1805.3,,,,,,,,,,,,,,,43.37920028,383.7,,
244.7483057,1819.3,,,,,,,,,,,,,,,42.06548951,385.5,,
241.751474,1819.1,,,,,,,,,,,,,,,40.839106,396.1,,
238.3859681,1815.3,,,,,,,,,,,,,,,39.75889558,382.3,,
234.7349989,1807.8,,,,,,,,,,,,,,,39.12770843,397.8,,
230.8603028,1822.7,,,,,,,,,,,,,,,38.7999756,395.2,,
227.0383294,1816.8,,,,,,,,,,,,,,,38.71745017,396.6,,
222.9389674,1803.8,,,,,,,,,,,,,,,38.94734449,375.3,,
218.746801,1797.6,,,,,,,,,,,,,,,39.18937963,378.4,,
214.5301088,1822.7,,,,,,,,,,,,,,,39.72885859,386.7,,
210.0759908,1816.6,,,,,,,,,,,,,,,40.95450775,392.4,,
205.6332775,1806.4,,,,,,,,,,,,,,,41.93440441,383.1,,
201.2170711,1809.8,,,,,,,,,,,,,,,41.33568213,384.4,,
196.7973527,1815.5,,,,,,,,,,,,,,,39.54308815,392.4,,
192.309383,1812.8,,,,,,,,,,,,,,,37.62765892,395.1,,
188.0100925,1827.9,,,,,,,,,,,,,,,35.75467903,392.2,,
184.0319674,1822.6,,,,,,,,,,,,,,,33.86761182,379.5,,
180.1120238,1789.5,,,,,,,,,,,,,,,32.20690594,381.5,,
176.6203054,1782.2,,,,,,,,,,,,,,,30.77286515,394.7,,
173.5351606,1806.9,,,,,,,,,,,,,,,29.50077314,385.3,,
170.805487,1804,,,,,,,,,,,,,,,28.37222867,378.7,,
168.5970742,1802.6,,,,,,,,,,,,,,,27.41733882,384.3,,
166.7906075,1788.7,,,,,,,,,,,,,,,26.84687321,398.2,,
165.3545125,1788.8,,,,,,,,,,,,,,,26.65548251,392.6,,
164.065547,1798.5,,,,,,,,,,,,,,,26.84978323,389,,
162.8816274,1804.5,,,,,,,,,,,,,,,27.03141326,385,,
161.627099,1801,,,,,,,,,,,,,,,27.20610434,389.5,,
160.1100797,1780.5,,,,,,,,,,,,,,,27.24793099,398.2,,
158.3361547,1787.2,,,,,,,,,,,,,,,27.38850208,378.8,,
156.3053122,1788.7,,,,,,,,,,,,,,,27.70128496,396.4,,
153.8999363,1790.2,,,,,,,,,,,,,,,28.35448163,396.8,,
150.9486093,1787.5,,,,,,,,,,,,,,,29.50160725,394.2,,
147.7312783,1775.4,,,,,,,,,,,,,,,31.37909116,388.1,,
144.1245959,1788.2,,,,,,,,,,,,,,,34.14626837,390.8,,
140.2125484,1777,,,,,,,,,,,,,,,37.51843066,393,,
136.0025838,1781,,,,,,,,,,,,,,,40.81450471,381.4,,
131.674403,1772.6,,,,,,,,,,,,,,,43.54184998,393.2,,
127.218518,1768.3,,,,,,,,,,,,,,,45.21627986,393.9,,
122.7769392,1779.9,,,,,,,,,,,,,,,45.83727322,391.3,,
118.3437502,1774.2,,,,,,,,,,,,,,,45.45647543,397.7,,
114.1206052,1783.2,,,,,,,,,,,,,,,44.46837553,397.7,,
110.0415827,1773,,,,,,,,,,,,,,,43.40131355,394.1,,
106.2202915,1763.5,,,,,,,,,,,,,,,42.82206217,394.4,,
102.6323045,1777.1,,,,,,,,,,,,,,,43.01833504,390.9,,
99.36807354,1784.7,,,,,,,,,,,,,,,44.44421479,383.9,,
96.50302812,1765.8,,,,,,,,,,,,,,,47.30834387,397.6,,
93.87221658,1781.6,,,,,,,,,,,,,,,50.19927937,394.3,,
91.60957518,1777.4,,,,,,,,,,,,,,,52.57206134,389.4,,
89.43252888,1755,,,,,,,,,,,,,,,53.8962875,395.5,,
87.515898,1746.3,,,,,,,,,,,,,,,54.46501196,380.4,,
85.68518466,1740.3,,,,,,,,,,,,,,,54.48965597,377.4,,
83.72707782,1740.2,,,,,,,,,,,,,,,54.5169449,385.2,,
81.77156172,1753.7,,,,,,,,,,,,,,,54.29386207,393,,
79.81823688,1741.4,,,,,,,,,,,,,,,53.93871128,385.1,,
77.68318098,1756.7,,,,,,,,,,,,,,,53.69615378,382.2,,
75.41355594,1757.2,,,,,,,,,,,,,,,53.5457374,394.6,,
73.21329216,1736.7,,,,,,,,,,,,,,,53.41865082,383.9,,
70.87927092,1748.6,,,,,,,,,,,,,,,53.29237089,389,,
68.3275614,1731.9,,,,,,,,,,,,,,,53.35799897,386.8,,
65.7344331,1736.9,,,,,,,,,,,,,,,53.56568015,392.7,,
63.34681686,1731.8,,,,,,,,,,,,,,,53.96131449,391.2,,
61.09160748,1727.2,,,,,,,,,,,,,,,54.5427036,401.1,,
59.11700052,1745.3,,,,,,,,,,,,,,,55.31169395,405.3,,
57.39637714,1739.2,,,,,,,,,,,,,,,56.13854236,395.3,,
56.09137898,1744.8,,,,,,,,,,,,,,,57.14779157,383.3,,
54.93140083,1744.2,,,,,,,,,,,,,,,57.9872339,411.3,,
54.02088052,1742.8,,,,,,,,,,,,,,,58.491808,406.1,,
53.25364633,1744.8,,,,,,,,,,,,,,,58.97832228,399,,
52.44757811,1738.3,,,,,,,,,,,,,,,59.41418169,409.7,,
51.85086938,1724.9,,,,,,,,,,,,,,,59.72834795,404.3,,
51.24649468,1727,,,,,,,,,,,,,,,59.88799139,398.3,,
51.04264355,1731.2,,,,,,,,,,,,,,,60.13308846,395,,
50.78947958,1725.5,,,,,,,,,,,,,,,60.19868124,408,,
51.06124447,1734.3,,,,,,,,,,,,,,,60.30337296,413.1,,
50.80510423,1715.1,,,,,,,,,,,,,,,60.38318958,409.5,,
52.89591992,1719.5,,,,,,,,,,,,,,,60.3688488,419.5,,
59.23943139,1376,,,,,,,,,,,,,,,60.3663561,419.6,,
81.36448728,1388.4,,,,,,,,,,,,,,,60.30525804,427.1,,
97.72043922,1382,,,,,,,,,,,,,,,60.31918728,417.4,,
100.6864856,1389.3,,,,,,,,,,,,,,,60.27907884,419.1,,
92.9474526,1389.8,,,,,,,,,,,,,,,60.25281576,417.1,,
75.5791266,1388.6,,,,,,,,,,,,,,,60.2597109,404,,
54.01826436,1378.6,,,,,,,,,,,,,,,60.33851646,423.3,,
58.8985379,1326.5,,,,,,,,,,,,,,,60.4598703,411.1,,
64.7554218,1301.9,,,,,,,,,,,,,,,60.66960246,407.6,,
67.77035388,1318.9,,,,,,,,,,,,,,,60.92255406,431.3,,
66.64761912,1309.8,,,,,,,,,,,,,,,61.34298786,422.9,,
62.77503084,1315,,,,,,,,,,,,,,,61.8020694,429.5,,
57.65386828,1325.1,,,,,,,,,,,,,,,62.32927932,421.1,,
53.61231593,1317.3,,,,,,,,,,,,,,,62.67331464,428.7,,
51.00972719,1316.1,,,,,,,,,,,,,,,63.0859137,442.3,,
50.36606442,1323,,,,,,,,,,,,,,,63.4287891,428,,
52.01725696,1323.6,,,,,,,,,,,,,,,63.53138874,428.1,,
55.8045688,1325.1,,,,,,,,,,,,,,,63.6058032,445.4,,
61.02136122,1326.4,,,,,,,,,,,,,,,63.87551226,435.2,,
66.4734207,1323.5,,,,,,,,,,,,,,,64.16843022,439.3,,
70.96230036,1314.8,,,,,,,,,,,,,,,64.30972626,428.1,,
73.83715956,1320.2,,,,,,,,,,,,,,,64.41028206,448.6,,
75.26744046,1313.6,,,,,,,,,,,,,,,64.64539596,459,,
75.39053964,1312.3,,,,,,,,,,,,,,,64.86588906,435.2,,
73.92780996,1316.8,,,,,,,,,,,,,,,64.93182114,458.7,,
71.40456282,1322.6,,,,,,,,,,,,,,,65.02676742,447.2,,
68.2529016,1323.1,,,,,,,,,,,,,,,65.0570052,449.9,,
64.6067538,1296.8,,,,,,,,,,,,,,,65.1191247,460.9,,
61.05095976,1318.8,,,,,,,,,,,,,,,65.2711062,442,,
57.63923103,1315.7,,,,,,,,,,,,,,,65.5056381,452.9,,
54.35331482,1315.9,,,,,,,,,,,,,,,65.62779906,455.5,,
51.3386734,1326.6,,,,,,,,,,,,,,,65.7000144,450.5,,
48.2159354,1310.9,,,,,,,,,,,,,,,65.8516284,456.4,,
47.38422619,1312.8,,,,,,,,,,,,,,,65.91404274,458.4,,
47.89685101,1308.2,,,,,,,,,,,,,,,66.10390422,449.7,,
48.402236,1308.6,,,,,,,,,,,,,,,66.36101754,443.6,,
48.42895809,1311.8,,,,,,,,,,,,,,,66.39970176,458.3,,
48.10388579,1312.5,,,,,,,,,,,,,,,66.44912808,452.2,,
47.32531367,1307.3,,,,,,,,,,,,,,,66.48770154,461.6,,
47.562457,1304.3,,,,,,,,,,,,,,,66.55844724,463.7,,
48.99358526,1299.8,,,,,,,,,,,,,,,66.68401806,452,,
50.31050298,1309.8,,,,,,,,,,,,,,,66.86323146,463.2,,
51.57959025,1310.7,,,,,,,,,,,,,,,66.97237602,466.5,,
52.34042033,1314.9,,,,,,,,,,,,,,,67.13965584,487.2,,
52.69978635,1291.2,,,,,,,,,,,,,,,67.31587302,478.6,,
52.58197379,1291.3,,,,,,,,,,,,,,,67.46428188,466.1,,
52.10246372,1305.4,,,,,,,,,,,,,,,67.64483454,457.7,,
51.33846385,1297.6,,,,,,,,,,,,,,,67.7681673,448.2,,
50.27251568,1297.2,,,,,,,,,,,,,,,67.91959032,445.2,,
48.91974244,1305.7,,,,,,,,,,,,,,,68.13843462,452.8,,
47.14721698,1302.2,,,,,,,,,,,,,,,68.42710086,473.6,,
50.99825198,1283.3,,,,,,,,,,,,,,,68.9117481,475.2,,
54.36260648,1283.6,,,,,,,,,,,,,,,69.39765786,470.4,,
57.84127864,1277,,,,,,,,,,,,,,,69.72180312,487,,
61.08642852,1290.2,,,,,,,,,,,,,,,69.9494019,476.5,,
63.67204584,1282.5,,,,,,,,,,,,,,,70.09998732,472.8,,
65.86103292,1289.7,,,,,,,,,,,,,,,70.31628684,474.7,,
67.61027094,1324.2,,,,,,,,,,,,,,,70.3203573,471.6,,
68.93614458,1316,,,,,,,,,,,,,,,70.46262264,490,,
69.94038828,1315.3,,,,,,,,,,,,,,,70.59195306,470.4,,
70.65735558,1317.2,,,,,,,,,,,,,,,70.69538826,474.2,,
71.02635054,1331.6,,,,,,,,,,,,,,,70.71784638,490.6,,
70.88858736,1320,,,,,,,,,,,,,,,70.70899872,486.6,,
70.35052206,1317.5,,,,,,,,,,,,,,,70.82775828,486.4,,
69.21571434,1321.4,,,,,,,,,,,,,,,70.68788526,482.4,,
67.54130778,1306.8,,,,,,,,,,,,,,,70.73203638,486,,
65.54128152,1313.2,,,,,,,,,,,,,,,70.70440518,502,,
63.31614816,1315,,,,,,,,,,,,,,,70.72123416,486,,
61.15664268,1336.8,,,,,,,,,,,,,,,71.03190036,504.8,,
59.35934576,1310,,,,,,,,,,,,,,,71.41231404,492.3,,
57.80551315,1312.1,,,,,,,,,,,,,,,71.80035456,487.3,,
56.06707577,1325.2,,,,,,,,,,,,,,,72.07236768,494.9,,
53.64505333,1309.7,,,,,,,,,,,,,,,72.3172308,503,,
50.5836394,1309.8,,,,,,,,,,,,,,,72.53071998,491.2,,
49.40412544,1296,,,,,,,,,,,,,,,72.56714904,486.5,,
53.75018409,1281.1,,,,,,,,,,,,,,,72.69702192,498.9,,
57.86033507,1279.5,,,,,,,,,,,,,,,72.73754796,496.6,,
61.62446226,1294.2,,,,,,,,,,,,,,,72.79531152,505.4,,
64.80272466,1285.6,,,,,,,,,,,,,,,72.87313812,489.3,,
67.4516454,1291.9,,,,,,,,,,,,,,,72.91618248,499.2,,
69.36517248,1278.9,,,,,,,,,,,,,,,72.96794724,516.9,,
70.80516846,1282.2,,,,,,,,,,,,,,,72.998997,512.2,,
71.73330762,1289.9,,,,,,,,,,,,,,,73.062504,508.7,,
72.08891778,1276.7,,,,,,,,,,,,,,,73.06843428,513,,
71.86488168,1278.3,,,,,,,,,,,,,,,73.01234412,509.9,,
70.71922596,1286.7,,,,,,,,,,,,,,,73.0348674,512.1,,
68.6709801,1283.2,,,,,,,,,,,,,,,73.0753716,521.9,,
65.46005028,1279.8,,,,,,,,,,,,,,,73.05904278,511.2,,
61.60089642,1285.2,,,,,,,,,,,,,,,73.06264578,510.4,,
57.73211981,1285.3,,,,,,,,,,,,,,,73.0926603,534.9,,
54.14234159,1273.3,,,,,,,,,,,,,,,73.1357334,529.5,,
50.80425125,1279.1,,,,,,,,,,,,,,,73.08823428,513.8,,
47.70928484,1288.5,,,,,,,,,,,,,,,73.30726362,519.3,,
50.4253416,1314.4,,,,,,,,,,,,,,,73.43326386,517.3,,
52.31966398,1301.6,,,,,,,,,,,,,,,73.50196542,524,,
54.31038463,1301.3,,,,,,,,,,,,,,,73.62822882,520.7,,
56.00273287,1320.1,,,,,,,,,,,,,,,73.679388,526.9,,
57.30720602,1311,,,,,,,,,,,,,,,73.75186824,541,,
58.13755009,1308.4,,,,,,,,,,,,,,,73.85195604,531.8,,
58.43256461,1312.5,,,,,,,,,,,,,,,73.952022,534.4,,
58.32286263,1295.5,,,,,,,,,,,,,,,73.98329748,534.4,,
57.6772905,1311.7,,,,,,,,,,,,,,,74.1090231,521.2,,
56.56641886,1314.7,,,,,,,,,,,,,,,74.26528242,539.1,,
54.8004346,1314.6,,,,,,,,,,,,,,,74.49668964,533.5,,
52.49708788,1307,,,,,,,,,,,,,,,74.68733754,527.3,,
49.8744499,1322.4,,,,,,,,,,,,,,,74.9232936,526.3,,
47.99414836,1305.5,,,,,,,,,,,,,,,75.1700394,532.5,,
50.16575729,1296,,,,,,,,,,,,,,,75.32865258,548.1,,
51.22653233,1290.8,,,,,,,,,,,,,,,75.6935157,525.1,,
51.3987692,1294.9,,,,,,,,,,,,,,,75.91675902,547.4,,
50.72470513,1293.5,,,,,,,,,,,,,,,76.18541544,526,,
50.13876502,1280.9,,,,,,,,,,,,,,,76.60333434,529.1,,
51.31464135,1280.2,,,,,,,,,,,,,,,76.7053398,535.1,,
52.6192319,1296.7,,,,,,,,,,,,,,,76.9793289,535.4,,
54.4950098,1295,,,,,,,,,,,,,,,77.22564192,540.9,,
56.92598428,1294.6,,,,,,,,,,,,,,,77.57082108,531.4,,
59.92212442,1291.8,,,,,,,,,,,,,,,77.9614134,539.4,,
63.43498806,1288.6,,,,,,,,,,,,,,,78.19173708,530.4,,
67.00092936,1283.9,,,,,,,,,,,,,,,78.25035138,542.2,,
70.14178164,1293.3,,,,,,,,,,,,,,,78.55761942,544.6,,
72.53258652,1299.5,,,,,,,,,,,,,,,78.80325042,541.7,,
74.15018046,1304.8,,,,,,,,,,,,,,,79.1748807,537.4,,
74.94128958,1304.5,,,,,,,,,,,,,,,79.46135556,542,,
74.83045404,1293.2,,,,,,,,,,,,,,,79.67868348,537.7,,
73.76999112,1290.7,,,,,,,,,,,,,,,79.8310851,545.5,,
71.77455876,1305.6,,,,,,,,,,,,,,,80.151999,541.5,,
69.47848356,1304.4,,,,,,,,,,,,,,,80.30851662,537.2,,
67.13654868,1303.6,,,,,,,,,,,,,,,80.52030216,549.5,,
65.5131534,1305.4,,,,,,,,,,,,,,,80.739078,561.7,,
65.00902668,1291.2,,,,,,,,,,,,,,,80.95400586,552.6,,
65.27436216,1282.7,,,,,,,,,,,,,,,81.15485574,554.5,,
66.03182514,1294.8,,,,,,,,,,,,,,,81.4171014,533.7,,
66.741513,1296.7,,,,,,,,,,,,,,,81.6902754,517.7,,
67.06866888,1311.4,,,,,,,,,,,,,,,82.02732024,542.8,,
66.79536324,1302.1,,,,,,,,,,,,,,,82.32281532,533.3,,
65.68513134,1300.1,,,,,,,,,,,,,,,82.5138822,528.6,,
63.78045006,1296.4,,,,,,,,,,,,,,,82.82109528,528.1,,
61.45073472,1284,,,,,,,,,,,,,,,82.9848327,544,,
58.95447251,1288.8,,,,,,,,,,,,,,,83.23884876,529.5,,
56.74568231,1294.6,,,,,,,,,,,,,,,83.51354334,536.3,,
54.85033553,1276.5,,,,,,,,,,,,,,,83.75465346,539.4,,
53.14894364,1278.3,,,,,,,,,,,,,,,83.9996556,535.6,,
51.60501575,1272.3,,,,,,,,,,,,,,,84.31067316,533.9,,
50.16156464,1278.5,,,,,,,,,,,,,,,84.62050356,535.7,,
51.94289396,1283.6,,,,,,,,,,,,,,,84.81575472,550.4,,
52.71388622,1299.4,,,,,,,,,,,,,,,85.0195611,542.5,,
52.8361459,1291.5,,,,,,,,,,,,,,,85.32354816,536.6,,
52.76656552,1287.9,,,,,,,,,,,,,,,85.51967946,544.8,,
52.32858258,1289.4,,,,,,,,,,,,,,,85.69292856,556.8,,
51.76061983,1270.5,,,,,,,,,,,,,,,85.97073096,556.1,,
55.0194863,1287.6,,,,,,,,,,,,,,,86.1215913,559.6,,
57.80025165,1290.4,,,,,,,,,,,,,,,86.36495052,545,,
60.93134874,1293,,,,,,,,,,,,,,,86.66265654,545.3,,
64.04317686,1285.2,,,,,,,,,,,,,,,86.8257792,559.4,,
67.09509498,1298.1,,,,,,,,,,,,,,,87.06704184,556.6,,
69.8170146,1293.3,,,,,,,,,,,,,,,87.28444542,562,,
71.98687956,1280.1,,,,,,,,,,,,,,,87.46241634,554.3,,
73.68302406,1300.8,,,,,,,,,,,,,,,87.57587184,543.8,,
75.30509412,1292.5,,,,,,,,,,,,,,,87.71574306,563.8,,
77.01908826,1292.7,,,,,,,,,,,,,,,87.84980742,550.1,,
78.48098628,1288.6,,,,,,,,,,,,,,,88.01387334,560.1,,
79.42473726,1287.9,,,,,,,,,,,,,,,87.99996012,561.4,,
79.69042116,1274.2,,,,,,,,,,,,,,,88.08432192,573.3,,
78.84492,1279.8,,,,,,,,,,,,,,,88.02760752,572.2,,
76.61193828,1278.3,,,,,,,,,,,,,,,88.0347927,579.4,,
73.04665854,1280.8,,,,,,,,,,,,,,,88.16783916,590.6,,
68.54273514,1284.7,,,,,,,,,,,,,,,88.2190743,582.5,,
63.66602778,1289.6,,,,,,,,,,,,,,,88.2182121,587.2,,
58.73578541,1285,,,,,,,,,,,,,,,88.3507929,589.6,,
53.91001055,1293,,,,,,,,,,,,,,,88.4998173,568.1,,
51.89933515,1288.3,,,,,,,,,,,,,,,88.54539186,571.5,,
54.53162743,1263.5,,,,,,,,,,,,,,,88.62968484,573.9,,
56.94116371,1285.2,,,,,,,,,,,,,,,88.63164594,567.9,,
58.58759683,1272.4,,,,,,,,,,,,,,,88.65346764,564.6,,
59.12114673,1276.1,,,,,,,,,,,,,,,88.714212,576.4,,
57.98476592,1290.3,,,,,,,,,,,,,,,88.7905179,583.8,,
55.49754733,1276,,,,,,,,,,,,,,,88.98479346,590.8,,
52.26883916,1289.3,,,,,,,,,,,,,,,89.0079705,571.1,,
53.18080961,1285.8,,,,,,,,,,,,,,,89.19283056,577.7,,
56.94118894,1292.2,,,,,,,,,,,,,,,89.36728056,574.8,,
60.15063828,1300,,,,,,,,,,,,,,,89.48539212,586.1,,
62.5431804,1295.1,,,,,,,,,,,,,,,89.82378036,593.9,,
64.22963112,1284.1,,,,,,,,,,,,,,,89.99743344,579.6,,
65.77668912,1293.7,,,,,,,,,,,,,,,90.27791724,588.7,,
65.2595421,1292.9,,,,,,,,,,,,,,,90.51592302,593.7,,
62.94916524,1278,,,,,,,,,,,,,,,90.72812574,580.8,,
60.08772432,1294.8,,,,,,,,,,,,,,,91.03664022,587.6,,
57.01605536,1279.7,,,,,,,,,,,,,,,91.2388692,598.3,,
53.38935896,1286.4,,,,,,,,,,,,,,,91.47950448,572.7,,
53.23780582,1261.9,,,,,,,,,,,,,,,91.75116576,585.1,,
58.0461129,1278.2,,,,,,,,,,,,,,,91.96833366,597.2,,
61.13081502,1268.6,,,,,,,,,,,,,,,92.13786372,600.8,,
62.23815192,1256.6,,,,,,,,,,,,,,,92.42513742,592.4,,
61.56697638,1284,,,,,,,,,,,,,,,92.58518448,593.8,,
59.64895009,1281.2,,,,,,,,,,,,,,,92.75026272,595.7,,
56.95640015,1293.6,,,,,,,,,,,,,,,93.00891114,615.1,,
53.60792639,1291.1,,,,,,,,,,,,,,,93.15917664,605,,
50.61517305,1274.8,,,,,,,,,,,,,,,93.39247026,596.7,,
47.42081904,1279.7,,,,,,,,,,,,,,,93.54799716,597.6,,
48.78625565,1294.6,,,,,,,,,,,,,,,93.66045036,600.2,,
53.48537988,1294.5,,,,,,,,,,,,,,,93.8004087,608,,
56.62493121,1282.8,,,,,,,,,,,,,,,94.0426968,596.9,,
58.06907611,1287.9,,,,,,,,,,,,,,,94.28525136,609,,
57.82473371,1279.4,,,,,,,,,,,,,,,94.42915986,621.1,,
56.774657,1299,,,,,,,,,,,,,,,94.53923496,609.7,,
55.26757428,1291.7,,,,,,,,,,,,,,,94.77697626,626,,
53.92729971,1276.9,,,,,,,,,,,,,,,95.0117943,612.4,,
52.96009761,1300.8,,,,,,,,,,,,,,,95.15275944,614.7,,
52.26778927,1279.6,,,,,,,,,,,,,,,95.41064934,628.9,,
51.63323489,1296.6,,,,,,,,,,,,,,,95.65465764,626.8,,
53.78496413,1275,,,,,,,,,,,,,,,95.88466596,617,,
56.37720787,1284.2,,,,,,,,,,,,,,,96.16972428,616.1,,
58.27309692,1271.3,,,,,,,,,,,,,,,96.50597214,618.9,,
59.42188387,1274.4,,,,,,,,,,,,,,,96.7524321,612.6,,
60.03940188,1273.1,,,,,,,,,,,,,,,96.99067422,643.7,,
60.1276473,1275.2,,,,,,,,,,,,,,,97.28427972,630.1,,
59.98703389,1280.7,,,,,,,,,,,,,,,97.56249066,635.2,,
60.02656128,1288.3,,,,,,,,,,,,,,,97.7497602,642.5,,
60.85980174,1281.3,,,,,,,,,,,,,,,97.9220796,629.6,,
62.51685996,1274.7,,,,,,,,,,,,,,,98.14551408,633.4,,
64.60655466,1280.7,,,,,,,,,,,,,,,98.28619164,627.6,,
67.36862982,1258.3,,,,,,,,,,,,,,,98.42696046,643.9,,
70.5439977,1290.5,,,,,,,,,,,,,,,98.566941,649.6,,
74.18837856,1270.2,,,,,,,,,,,,,,,98.7286887,638.1,,
78.21550758,1271,,,,,,,,,,,,,,,98.89123398,634.2,,
82.26077424,1271.3,,,,,,,,,,,,,,,99.05544594,635.4,,
