Dcu1,Dtu1,Dcd1,Dtd1,Dcu2,Dtu2,Dcd2,Dtd2,Dcu3,Dtu3,Dcd3,Dtd3,Dcu4,Dtu4,Dcd4,Dtd4,Dcu5,Dtu5,Dcd5,Dtd5
54.6438,878.3633388,,,64.7958,958.5808924,-0.8063,-125.196892,71.7192,970.0946032,-0.4631,-115.9539604,2.0447,109.2777064,,,0.116,115.6699276,-0.8271,-103.4553224
54.8968,880.8397884,,,65.0129,960.1755384,-0.7943,-125.0959932,71.9335,970.9375964,-0.4965,-118.6500884,2.0443,116.8973168,,,0.156,116.5182356,-0.8331,-104.5679696
55.1682,883.8346164,,,65.2077,961.9671616,-0.8119,-125.031474,72.1347,973.111638,-0.5154,-118.8479308,2.0337,118.6968504,,,0.1837,117.2553448,-0.8259,-103.7622212
55.4268,888.186284,,,65.4021,964.6630424,-0.8158,-124.5379392,72.3395,975.4877656,-0.5451,-117.7829108,2.0285,118.891026,,,0.1985,117.5929376,-0.8233,-105.3291808
55.665,890.6859704,,,65.614,965.4252836,-0.8051,-124.0577532,72.5528,978.4149844,-0.562,-116.669728,2.0352,120.0400528,,,0.2097,118.6107424,-0.8149,-102.1731372
55.9175,892.7046056,,,65.8252,967.0020076,-0.8048,-125.2787976,72.7476,980.520016,-0.599,-115.6165324,2.0417,120.0010364,,,0.2427,119.6067112,-0.7779,-89.3605552
56.1514,895.4684252,,,66.0386,968.8605808,-0.8037,-124.1375164,72.949,980.3580176,-0.642,-113.8316248,2.0316,119.2771936,,,0.2599,119.7977144,-0.7862,-92.0297384
56.3967,897.7830412,,,66.2252,970.6712384,-0.8141,-125.5029668,73.1578,982.039472,-0.6689,-112.553848,2.0383,120.1229884,,,0.2993,120.8572548,-0.7944,-90.2896152
56.6475,901.8157384,,,66.4114,974.02154,-0.8074,-122.5754596,73.3579,983.0282308,-0.688,-109.8741176,2.4101,165.1521164,,,0.3266,121.0888812,-0.7822,-89.1434724
56.8781,901.9764184,,,66.616,975.7790908,-0.7576,-113.8847316,73.5495,985.764982,-0.7014,-108.0763144,2.5435,171.6791028,,,0.3531,121.4770676,-0.7694,-87.119028
57.1235,904.8031916,,,66.8054,977.935334,-0.7679,-108.070876,73.7491,988.7440716,-0.7296,-107.4946116,2.6812,174.8055648,,,0.3963,121.7657148,-0.776,-88.2886548
57.3582,907.5560932,,,66.9908,980.3786588,-0.7752,-108.2320504,73.9463,989.50965,-0.7394,-105.2957676,2.8157,176.1508272,,,0.4413,122.6928796,-0.775,-88.115244
57.594,909.4560312,,,67.1828,981.9368016,-0.7697,-105.4052772,74.1445,991.5974188,-0.7275,-105.0994084,2.9283,177.942986,,,0.4865,123.521906,-0.7728,-89.0656868
57.8318,912.4418364,,,67.3811,983.1477932,-0.7699,-103.98054,74.3298,993.0062116,-0.7371,-104.1805248,3.0504,180.1239904,,,0.531,124.6642172,-0.7791,-88.1484512
58.0585,914.5870792,,,67.5695,985.3207636,-0.7639,-105.8204908,74.5313,994.5241432,-0.7676,-102.7583832,3.1615,181.9136772,,,0.573,127.1953392,-0.7829,-88.1709464
58.2891,917.1475356,,,67.7625,986.4832216,-0.782,-108.027822,74.7097,995.6419816,-0.7586,-103.0712972,3.286,183.6944648,,,0.6303,126.6900212,-0.7715,-89.2302396
58.5056,918.9740964,,,67.9391,989.1617984,-0.8031,-108.3382228,74.9033,997.0894612,-0.7321,-103.2651844,3.4216,185.4598436,,,0.6722,129.4189444,-0.7877,-88.2838756
58.7357,921.5408564,,,68.1279,990.1486208,-0.7915,-107.4724048,75.0792,1001.279501,-0.7676,-103.9571796,3.5271,186.1012864,,,0.7291,129.3139668,-0.7836,-88.1339076
58.9683,923.7643792,,,68.3194,993.2018704,-0.7941,-106.9190064,75.2708,1002.871593,-0.7634,-104.4182076,3.6562,187.8695904,,,0.5917,99.1213708,-0.7959,-87.1500928
59.1686,926.4615372,,,68.5,995.380032,-0.799,-107.063124,75.4614,1005.421214,-0.7421,-118.8607028,3.7767,190.273528,,,0.6013,98.4217536,-0.788,-87.2439464
59.3957,928.2862852,,,68.6922,997.2112072,-0.8055,-106.5708252,75.6477,1006.319662,-0.7502,-120.6172648,3.9067,191.6118688,,,0.5838,102.3257832,-0.7893,-87.70139
59.6092,931.4226352,,,68.8624,999.3632068,-0.8097,-106.2344684,75.8251,1008.637615,-0.7427,-121.5625164,4.0164,193.005912,,,0.5954,107.2817724,-0.7947,-86.504324
59.8142,934.127786,,,69.0476,1001.388516,-0.8016,-105.6617884,76.0054,1009.670087,-0.7258,-120.8858064,4.153,194.7050824,,,0.5921,113.9069796,-0.8018,-86.725362
60.0374,935.4848728,,,69.2332,1004.341815,-0.8075,-106.038274,76.1864,1012.055238,-0.7237,-120.9610376,4.2662,197.3038136,,,0.5885,114.3056308,-0.7943,-87.1043196
60.2561,937.8851024,,,69.4007,1006.242124,-0.8061,-104.98994,76.372,1012.780976,-0.7267,-121.8137128,4.3897,198.4330232,,,0.5966,114.7430924,-0.8146,-97.795184
60.4574,939.5762388,,,69.5819,1007.325807,-0.8248,-104.9929476,76.5419,1014.468239,-0.7226,-120.6149576,4.5083,200.5661944,,,0.5914,114.575944,-0.802,-104.2724832
60.6692,941.1984888,,,69.7511,1009.627239,-0.8201,-104.8443804,76.7128,1016.713351,-0.7224,-121.7256684,4.6372,202.4294232,,,0.5912,114.6848768,-0.8015,-104.9885804
60.8881,944.2418092,,,69.9233,1010.78636,-0.8148,-104.4713556,76.8873,1017.192218,-0.7159,-120.5410448,4.7601,203.1004476,,,0.5868,114.4193428,-0.8147,-106.0668668
61.0853,946.9619568,,,70.1013,1012.017828,-0.8131,-118.5162296,77.0611,1020.956127,-0.7152,-122.1487924,4.877,205.243342,,,0.6074,115.1019444,-0.7997,-105.2207424
61.2967,948.9995028,,,70.283,1012.601055,-0.8054,-124.1519364,77.2491,1020.734924,-0.6516,-112.446934,5.0052,206.8818248,,,0.7993,131.3522132,-0.8025,-105.8652752
61.4972,950.373358,,,70.4361,1014.42568,-0.8088,-124.2099872,77.4173,1022.665474,-0.6503,-105.7073144,5.1189,209.9477228,,,0.887,136.515974,-0.8128,-105.4911792
61.7112,953.3208472,,,70.6137,1016.843872,-0.8167,-124.8367216,77.5901,1023.880008,-0.6431,-105.0401216,5.2487,209.8232988,,,0.9921,140.6896576,-0.8049,-105.272984
61.9252,954.20022,,,70.7972,1017.615672,-0.8235,-125.457482,77.7622,1025.917225,-0.6401,-102.18113,4.8283,213.836632,,,1.0518,142.0925588,-0.8101,-105.518536
62.1087,956.1262376,,,70.9578,1020.582731,-0.8273,-125.7395784,77.9319,1028.046358,-0.6452,-102.0759464,5.0438,217.9443544,,,1.1341,143.3763508,-0.8061,-104.9945544
62.2992,959.4963564,,,71.1243,1022.521768,-0.8236,-124.640074,78.0957,1029.003228,-0.6532,-103.7461944,5.2658,220.5142868,,,1.2144,145.1285868,-0.8078,-104.0660712
62.497,961.3943992,,,71.2971,1023.376874,-0.8299,-124.3991776,78.2708,1031.166929,-0.7235,-105.6927708,5.4728,222.7493868,,,1.2884,145.6491488,-0.8103,-104.0611684
62.6952,963.5405484,,,71.4502,1024.004474,-0.8262,-124.541812,78.4401,1032.282172,-0.7369,-105.0949588,5.6668,226.3290076,,,1.3552,146.6536872,-0.7998,-105.25156
62.8885,966.0493812,,,71.6277,1026.065668,-0.8121,-124.7318676,78.6009,1034.091964,-0.7311,-104.575262,5.9006,229.0049064,,,1.4145,147.4531732,-0.8001,-103.175904
63.0888,968.5711508,,,71.7759,1028.519952,-0.8086,-123.1668444,78.7531,1036.339383,-0.7335,-104.089308,6.1396,232.6875684,,,1.4968,147.9241716,-0.808,-104.9352264
63.2974,969.4352796,,,71.9381,1029.483662,-0.8052,-124.3670416,78.9353,1038.072461,-0.7304,-104.4097204,6.3752,234.8149304,,,1.5561,150.0762124,-0.7622,-88.1519944
63.4817,971.695182,,,72.1029,1031.866258,-0.8134,-123.9235236,79.097,1039.823172,-0.7425,-104.1650336,6.6452,237.1959196,,,1.6248,150.9356032,-0.7639,-92.0555296
63.6767,974.3250192,,,72.2587,1033.464776,-0.8127,-125.25622,79.2582,1039.831042,-0.7476,-103.4007324,6.9153,240.9136428,,,1.68,151.2082648,-0.7608,-89.3619148
63.8796,976.0300812,,,72.4189,1035.96368,-0.8028,-109.1697212,79.4247,1041.392686,-0.7707,-102.4298956,7.1981,243.461904,,,1.7498,151.6588692,-0.7699,-89.1531956
64.0526,977.5694368,,,72.5752,1037.251633,-0.7977,-108.2133868,79.5612,1041.60808,-0.7618,-102.359732,7.4939,247.6071184,,,1.8205,153.0024424,-0.7596,-87.722196
64.2458,979.852576,,,72.7332,1039.856462,-0.801,-106.5331684,79.7206,1044.001635,-0.7458,-101.7455636,7.7891,250.2031304,,,1.8706,153.7269856,-0.7544,-89.390796
64.4331,983.011174,,,72.8929,1040.646802,-0.7967,-106.3411352,79.8886,1045.17015,-0.7547,-101.686936,8.0808,252.5198064,,,1.9311,155.3551684,-0.7524,-88.6722268
64.6144,984.713146,,,73.0694,1041.819848,-0.8014,-106.1874592,80.0432,1046.015986,-0.7651,-101.438912,8.3774,255.5213912,,,1.9964,155.8799328,-0.7494,-88.047264
64.809,985.8615548,,,73.2051,1044.333336,-0.7992,-106.6880804,80.2021,1048.726534,-0.7657,-101.3523508,8.6565,258.367034,,,2.053,155.9340696,-0.7643,-87.1856896
65.0069,986.967816,,,73.351,1044.383642,-0.7769,-106.3982796,80.3536,1050.022727,,,8.9526,261.9136124,,,2.1246,158.4784168,-0.762,-87.045898
65.169,989.7715996,,,73.5129,1047.130858,-0.7853,-106.1444052,80.5052,1052.856463,,,9.2488,264.3406632,,,2.1905,159.5519652,-0.7564,-87.6639392
65.3573,992.4891516,,,73.6686,1049.151759,-0.7997,-106.1275132,80.6598,1054.362776,,,9.5395,268.2386364,,,2.2518,161.2545552,-0.7529,-87.3258108
65.5339,994.0118212,,,73.8257,1049.771901,-0.7929,-106.1901784,80.8053,1056.883268,,,9.8368,270.973822,,,2.3265,160.4376004,-0.7548,-86.77439
65.7075,995.878758,,,73.972,1051.873802,-0.7946,-105.2059516,80.9472,1058.226388,,,10.1255,273.1633548,,,2.3871,164.381594,-0.7471,-86.6190248
65.9051,998.7140596,,,74.1151,1052.664306,-0.7994,-105.0105812,81.1212,1059.678029,,,10.4179,276.0920156,,,1.816,110.1831176,-0.767,-86.6061704
66.065,999.979188,,,74.2566,1054.897923,-0.8042,-104.4801312,81.2688,1060.475249,,,10.7199,278.3731772,,,1.8146,112.4778752,-0.7628,-86.5504268
66.2487,1000.420811,,,74.408,1056.63405,-0.8004,-104.3356016,81.4087,1062.23795,,,11.0278,281.5979836,,,1.8222,113.535026,-0.7684,-87.7343088
66.436,1002.044338,,,74.5538,1059.50845,-0.7959,-103.5972152,81.5625,1067.01406,,,11.3267,284.6476488,,,1.8029,113.5877208,-0.7639,-87.1087692
66.6232,1003.678206,,,74.6981,1060.539974,-0.8048,-103.5315836,81.6952,1065.115688,,,11.6402,287.5069288,,,1.8042,113.3194676,-0.7609,-99.6448992
66.807,1004.775033,,,74.8488,1062.308114,-0.7972,-104.0278376,81.8444,1068.313261,,,11.9413,290.2216792,,,1.8121,113.13209,-0.754,-105.1147348
66.9656,1006.004935,,,74.9934,1063.416558,,,81.9973,1069.97292,,,12.2295,294.0665456,,,1.8087,113.22273,-0.7496,-106.7325764
67.1507,1006.490807,,,75.1341,1064.160589,,,82.1412,1072.150052,,,12.5395,295.3076544,,,2.115,159.788412,-0.7483,-106.1148648
67.3299,1008.48773,,,75.265,1065.764546,,,82.2805,1074.615172,,,12.7357,314.483906,,,2.2304,166.114466,-0.7513,-105.4021048
67.4907,1011.105825,,,75.4044,1067.262496,,,82.4177,1073.288655,,,13.1176,316.199062,,,2.3655,169.977996,-0.7461,-106.4958412
67.666,1012.383231,,,75.5363,1069.535953,,,82.5505,1076.625402,,,13.5222,315.3298656,,,2.4755,170.5437956,-0.747,-105.9587168
67.8486,1015.554889,,,75.6619,1070.392089,,,82.6985,1075.964513,,,13.8856,316.9628276,,,2.5708,172.4141932,-0.7431,-105.7917332
68.0157,1016.043933,,,75.8092,1072.066334,,,82.8549,1077.092528,,,14.2312,322.084894,,,2.6729,174.1190904,-0.7488,-106.0178388
68.1884,1018.16767,,,75.9435,1074.081055,,,82.9737,1077.951383,,,14.5656,324.8701788,,,2.7522,175.3665852,-0.7603,-105.1757108
68.3547,1021.560119,,,76.069,1074.738854,,,83.1116,1079.712312,,,14.9111,327.1150844,,,2.8347,176.4798092,-0.7515,-105.8339632
68.5297,1023.30428,,,76.2022,1076.627833,,,83.253,1080.877736,,,15.2174,331.5472156,,,2.9298,177.0991688,-0.7529,-104.7030644
68.6911,1026.959338,,,76.3349,1077.50564,,,83.3884,1082.085844,,,15.5138,333.8704012,,,3.0195,178.1151608,-0.7559,-106.137978
68.8626,1027.561393,,,76.4723,1079.29714,,,83.5146,1084.21127,,,15.8098,337.0824356,,,3.0997,179.6153764,,
69.0242,1028.613724,,,76.6101,1079.534946,,,83.651,1084.682021,,,16.0801,339.8061676,,,3.1914,180.9702796,,
69.1887,1031.002376,,,76.7377,1081.581927,,,83.7731,1086.71005,,,16.3664,341.5624,,,3.2957,181.6553944,,
69.3492,1034.822234,,,76.8843,1084.517427,,,83.8996,1089.225845,,,16.6342,343.5638548,,,3.3947,181.3814968,,
69.5002,1034.866112,,,77.0068,1085.35012,,,84.041,1091.381058,,,16.8932,347.4618692,,,3.476,183.0414448,,
69.6585,1037.25975,,,77.1381,1088.76115,,,84.1719,1093.775891,,,17.1508,347.5251936,,,3.5815,184.5585936,,
69.904,1064.094958,,,77.26,1089.080739,,,84.2956,1094.741413,,,17.4175,349.4376976,,,3.6796,186.6374632,,
70.0439,1068.144959,,,77.4091,1089.503286,,,84.4187,1096.964565,,,17.6543,352.841312,,,3.7792,187.8131052,,
70.1731,1070.569043,,,77.5301,1092.063083,,,84.5592,1098.553814,,,17.8965,349.7831596,,,3.8672,188.424472,,
70.325,1069.301731,,,77.6522,1093.663003,,,84.6919,1101.195887,,,18.1225,354.9018476,,,3.9602,191.1683096,,
70.4803,1066.835952,,,77.7721,1095.765356,,,84.8188,1103.742006,,,18.337,353.3168836,,,4.0664,192.1670388,,
70.6305,1066.094847,,,77.885,1098.087018,,,84.95,1105.591021,,,18.5496,358.0390216,,,4.1691,193.0380068,,
70.7764,1065.992588,,,78.0162,1101.319034,,,85.3666,1117.691049,,,18.7619,357.839284,,,4.2711,196.2137852,,
70.9349,1067.122787,,,78.1275,1101.540525,,,85.4544,1124.454688,,,18.9764,363.3718672,,,4.3819,194.7606612,,
71.0767,1065.848512,,,78.2627,1104.76529,,,85.5509,1129.455214,,,19.1878,364.1722184,,,3.833,195.797624,,
71.2193,1067.513981,,,78.3806,1104.316581,,,85.6406,1130.014216,,,19.3974,368.0627756,,,4.0452,203.2744352,,
71.3703,1068.716032,,,78.4873,1106.711166,,,85.7525,1131.932982,,,19.6196,371.279136,,,4.2419,203.4298828,,
71.5148,1069.505012,,,78.6114,1107.691768,,,85.8662,1131.520776,,,19.8305,374.9260776,,,4.418,205.8960324,,
71.6672,1071.412407,,,78.7261,1108.635866,,,85.9817,1131.104698,,,20.0436,377.7344756,,,4.5809,207.8566992,,
71.8106,1072.191293,,,78.8439,1110.264831,,,86.0764,1132.1396,,,20.2664,380.2746616,,,4.755,211.7571444,,
71.9572,1073.74923,,,78.9727,1111.833068,,,86.1771,1132.682987,,,20.4852,383.6147456,,,4.9201,213.354386,,
72.0943,1075.491413,,,79.0883,1113.74825,,,86.2793,1134.517417,,,20.7113,386.845732,,,5.0835,215.240934,,
72.2436,1077.348297,,,79.1983,1114.454912,,,86.3851,1135.049556,,,20.9382,388.4550452,,,5.2309,216.9925108,,
72.3729,1078.943108,,,79.3193,1116.601185,,,86.4911,1137.228748,,,21.1724,391.8920316,,,5.3774,218.5545264,,
72.5127,1079.92511,,,79.4277,1117.639343,,,86.5988,1136.710287,,,21.4035,394.0305588,,,5.5172,220.9031324,,
72.6547,1081.064496,,,79.553,1119.40501,,,86.7117,1138.462688,,,21.6344,396.3797828,,,5.6526,221.7793328,,
72.7852,1081.264522,,,79.6697,1119.389519,,,86.8062,1140.304699,,,21.8749,398.4250332,,,5.7939,223.6443744,,
72.9369,1083.584288,,,79.7717,1122.621288,,,86.9078,1140.710725,,,22.1101,400.550294,,,5.9223,224.9411444,,
73.0796,1084.756552,,,79.897,1122.136611,,,87.0277,1141.631998,,,22.3631,402.8877348,,,6.065,225.5614516,,
73.2188,1086.30287,,,80.354,1133.12873,,,87.1364,1142.141724,,,22.6135,405.2026392,,,6.2191,227.9539356,,
73.3548,1086.618586,,,80.4429,1140.702485,,,87.2208,1144.661805,,,22.87,406.740388,,,6.3433,229.8477348,,
73.4944,1087.751668,,,80.5399,1143.694594,,,87.3312,1145.05337,,,23.1252,408.9333816,,,6.4693,231.8186192,,
73.6157,1089.070686,,,80.6447,1144.348355,,,87.4516,1144.938422,,,23.3811,410.3807376,,,6.6067,234.1451008,,
73.7549,1090.063441,,,80.7495,1142.934783,,,87.5592,1146.720486,,,23.6517,411.9768256,,,6.7553,235.5491968,,
73.887,1092.753101,,,80.8654,1142.629491,,,87.6709,1146.450832,,,23.9051,413.7208216,,,6.9129,237.824302,,
74.0327,1092.515377,,,80.9579,1144.101526,,,87.7727,1146.809108,,,24.1463,415.7441536,,,7.094,240.1813128,,
74.1588,1093.346793,,,81.0736,1143.871671,,,87.8732,1148.203604,,,24.3989,418.3350156,,,7.2952,242.2259452,,
74.2936,1094.538256,,,81.1962,1144.572936,,,87.9667,1150.163158,,,24.6216,419.3131036,,,7.5143,246.3857444,,
74.4188,1095.807504,,,81.2911,1145.499607,,,88.0699,1151.376169,,,24.8241,421.6920328,,,7.7445,248.5539768,,
74.5411,1097.258486,,,81.3965,1145.593007,,,88.1734,1152.821712,,,25.0035,422.8467864,,,8.0032,253.310146,,
74.6722,1098.28074,,,81.4963,1146.385819,,,88.279,1154.457929,,,25.1668,424.772598,,,8.2645,255.578,,
74.7771,1100.612907,,,81.5952,1147.583626,,,88.3838,1155.304383,,,25.332,426.8624268,,,8.0013,269.3785168,,
74.9154,1102.040405,,,81.7,1149.710576,,,88.4788,1157.207946,,,25.4957,428.56444,,,8.3751,277.1823736,,
75.0367,1104.972197,,,81.8218,1150.452836,,,88.5852,1158.639852,,,25.6597,432.364728,,,8.7871,277.4527692,,
75.1576,1105.549203,,,81.9163,1153.248379,,,88.6827,1160.639371,,,25.8126,429.7453144,,,9.188,278.5357936,,
75.3038,1106.039977,,,82.028,1153.956319,,,88.7868,1161.05442,,,26.4022,491.8316956,,,9.5531,283.2960828,,
75.4224,1106.29859,,,82.1428,1153.682256,,,88.8965,1161.918054,,,26.5475,484.0692036,,,9.8829,287.3800328,,
75.5467,1106.425362,,,82.2395,1155.116593,,,88.9906,1161.381754,,,26.7225,482.8830556,,,10.2305,291.990148,,
75.661,1108.988867,,,82.3517,1154.66327,,,89.1106,1161.910556,,,26.8954,479.1962324,,,10.558,295.2876312,,
75.7669,1109.85794,,,82.4532,1157.471462,,,89.2047,1163.602063,,,27.0651,481.0937808,,,10.8683,297.6505748,,
75.8971,1110.889464,,,82.5548,1158.897558,,,89.2829,1164.543606,,,27.2357,481.7500556,,,11.1838,301.6285996,,
75.9981,1111.660358,,,82.6584,1159.727491,,,89.4065,1165.268067,,,27.4321,486.7477804,,,11.503,304.248178,,
76.1163,1112.171361,,,82.7469,1160.097261,,,89.4834,1165.125433,,,27.6615,489.36431,,,11.817,307.4647856,,
76.2399,1113.83374,,,82.842,1160.139079,,,89.5783,1166.089142,,,27.9004,493.4088728,,,12.1013,310.2792812,,
76.3599,1114.607105,,,82.9615,1161.965516,,,89.6706,1166.255137,,,28.1245,495.6311596,,,12.4025,312.8612028,,
76.4765,1115.970743,,,83.049,1162.548867,,,89.7576,1166.23293,,,28.3459,499.7706884,,,12.6969,315.9377304,,
76.5778,1116.68787,,,83.1425,1164.304605,,,89.8537,1167.238828,,,28.576,502.9067088,,,12.99,320.092256,,
76.687,1118.445297,,,83.2523,1163.133619,,,89.942,1167.927445,,,28.8104,506.8563468,,,13.2799,323.5055936,,
76.8106,1121.53917,,,83.3487,1164.717965,,,90.0274,1169.240654,,,29.04,510.8526644,,,13.5587,325.8462892,,
76.9248,1122.48368,,,83.4292,1165.298102,,,90.118,1169.026166,,,29.2495,512.990038,,,13.8388,327.167944,,
77.0408,1123.48414,,,83.5385,1166.38022,,,90.2039,1169.900389,,,29.4805,517.5306076,,,14.1222,330.5272684,,
77.1543,1125.08616,,,83.6219,1167.353858,,,90.2974,1169.844646,,,29.7249,519.8133348,,,14.3893,331.4756512,,
77.2638,1127.239561,,,83.7054,1167.282541,,,90.372,1171.724354,,,29.947,523.1568796,,,14.6456,335.859084,,
77.3675,1127.070064,,,83.8133,1168.93359,,,90.4711,1172.933245,,,30.1754,528.0330232,,,14.9193,336.422906,,
77.4887,1128.69079,,,83.9096,1169.058797,,,90.5603,1173.939143,,,30.4196,530.5835092,,,15.1837,340.7582584,,
77.6034,1127.851916,,,83.9991,1171.73622,,,90.656,1175.809664,,,30.6427,533.8016824,,,15.4137,343.1676756,,
77.7182,1129.20719,,,84.0841,1172.427803,,,90.7319,1176.881853,,,30.8845,536.6689964,,,15.6441,344.9805992,,
77.8364,1128.493565,,,84.183,1174.477503,,,90.8109,1179.091244,,,31.1223,539.4074368,,,15.8755,347.8356356,,
77.9507,1128.99876,,,84.2546,1175.27806,,,90.9022,1180.5791,,,31.3565,544.5207688,,,16.1339,345.8333568,,
78.0582,1131.69427,,,84.355,1175.502724,,,90.9928,1181.702994,,,31.5937,546.895784,,,17.2086,355.0132936,,
78.1574,1131.271063,,,84.4392,1177.500306,,,91.0669,1183.048216,,,31.8361,550.2728244,,,17.4222,352.0159524,,
78.2456,1133.426029,,,84.5253,1177.467016,,,91.1681,1182.161633,,,32.0912,553.2494832,,,17.6204,354.9456432,,
78.3777,1132.837364,,,84.6247,1178.766094,,,91.255,1183.684714,,,32.3146,556.424932,,,17.8297,356.2923476,,
78.4786,1134.216534,,,84.7124,1178.45458,,,91.3326,1183.633503,,,32.5525,561.0141588,,,18.0346,359.9387124,,
78.5827,1135.755601,,,84.7891,1179.644807,,,91.4332,1184.757686,,,32.8105,564.8135404,,,18.2408,361.9357176,,
78.6915,1137.129332,,,84.8797,1180.616386,,,91.5142,1185.032119,,,33.0465,567.652344,,,18.4358,365.9363612,,
78.7919,1138.293315,,,84.9622,1181.027932,,,91.594,1186.259591,,,33.2918,570.1318836,,,18.6587,368.873468,,
78.8904,1139.026798,,,85.0602,1184.134083,,,91.6582,1187.742585,,,33.5373,573.7234524,,,18.8716,371.598024,,
78.989,1140.687653,,,85.1424,1184.492894,,,91.743,1187.33178,,,33.7929,575.3145964,,,19.0848,374.2515924,,
79.097,1141.906349,,,85.2322,1184.916306,,,91.8276,1188.128464,,,34.0386,578.4150612,,,19.3154,377.3889312,,
79.2014,1143.706583,,,85.3141,1185.713238,,,91.9079,1189.265914,,,34.2859,581.481536,,,19.5288,379.0595088,,
79.3092,1144.544302,,,85.3927,1187.518786,,,91.9925,1190.378973,,,34.5411,583.9396928,,,19.7509,381.505388,,
79.3981,1144.077383,,,85.4909,1188.321527,,,92.0675,1190.212072,,,34.7841,588.1593968,,,19.974,383.8782196,,
79.4979,1146.313842,,,85.5671,1188.280904,,,92.1623,1190.349968,,,35.0339,590.671608,,,21.0068,436.3678436,,
79.6062,1145.943413,,,85.6515,1191.038832,,,92.2324,1191.924096,,,35.2895,593.6412628,,,21.2646,437.1163652,,
79.7061,1147.061664,,,85.7305,1190.368014,,,92.3059,1192.556228,,,35.5315,597.718868,,,21.5296,433.0370708,,
79.7834,1148.359917,,,85.8047,1192.116294,,,92.3906,1192.433699,,,35.7782,601.1654952,,,21.789,438.0625232,,
79.9011,1149.409404,,,85.9018,1192.013212,,,92.4597,1192.057996,,,36.0435,604.6192088,,,22.0469,440.8417104,,
80.007,1149.993291,,,85.9732,1193.039875,,,92.5446,1194.397497,,,36.3047,608.6992448,,,22.298,444.391008,,
80.096,1150.884364,,,86.0711,1194.381635,,,92.6188,1192.813646,,,36.5543,610.826442,,,22.5546,446.8692292,,
80.1918,1153.540528,,,86.144,1194.912621,,,92.6974,1194.656728,,,36.8077,614.1495104,,,22.8172,450.347498,,
80.2865,1154.481248,,,86.2262,1196.714297,,,92.7745,1193.843028,,,37.0734,616.8777744,,,23.0659,452.8515104,,
80.3937,1155.977138,,,86.3074,1197.256365,,,92.8439,1193.817607,,,37.3379,619.442598,,,23.3077,457.6558836,,
80.4938,1155.82857,,,86.3845,1200.076176,,,92.9256,1195.415632,,,37.5894,623.110428,,,23.5708,460.4978184,,
80.5844,1157.142933,,,86.4763,1198.769023,,,93.0004,1195.408792,,,37.8282,626.7724488,,,23.8385,464.412766,,
80.6696,1157.546775,,,86.5402,1199.533324,,,93.0778,1196.735309,,,38.0989,628.99523,,,24.1016,467.8961024,,
80.7803,1157.624272,,,86.6181,1199.069371,,,93.1432,1196.808439,,,38.358,632.3236956,,,24.3805,471.290488,,
80.8716,1159.796007,,,86.6942,1200.261658,,,93.2167,1198.992904,,,38.6188,634.5019808,,,24.6421,475.2814084,,
